"siteID","date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks","basalDiameter","basalDiameterHeight","growthForm","nestedSubplotArea1","nestedSubplotArea2"
"NIWO",2015-09-16,"NIWO_009",41,NA,"2034",11.1,130,4,1.5,1.2,6.6,-0.4,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,NA,"1946",11.2,130,4,2.6,2.1,2,-2.6,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",32,NA,"1622",11.2,130,4,1.9,1.9,7,-1.4,1,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,NA,"1720",11.2,130,3,1.8,1.6,8,-1.1,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",41,NA,"1345",11.2,130,5,1.5,1,1.8,-1,2,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1277",11.2,130,3,1.9,1,3.8,-1.9,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,NA,"1253",11.2,130,4,2.5,2,5,-0.9,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",41,NA,"01430A",11.2,130,3,2.4,2.2,6,-2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"01138B",11.3,130,3,3.6,2.9,5.3,-1.4,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"1539",11.3,130,5,2.3,2,5.7,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",32,NA,"1613",11.3,130,4,1.8,1.4,4,-1.8,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,NA,"1632",11.3,130,3,1.9,1.7,7.8,0,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1817",11.4,130,5,2.5,2.2,6,-1,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",40,NA,"1839",11.4,130,3,2.7,2.3,7.4,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1830",11.4,130,5,1.4,0.5,6.7,-1.2,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,NA,"1314",11.4,130,3,1.9,1,0.8,-0.6,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,NA,"1267",11.4,130,4,2.8,2.5,4.1,-3.8,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"01136D",11.5,130,2,2.8,2.4,9,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1213",11.5,130,3,5.3,1.2,5.7,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1890",11.5,130,3,1.5,1.4,6.4,-0.8,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,NA,"1957",11.5,130,4,1.9,1.5,7,0.7,5,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2039",11.5,130,4,1.8,1,5.2,-1.5,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"2035",11.5,130,4,1.9,1.4,4,-1.1,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,NA,"1630",11.5,130,5,1.3,1,3.6,-1.7,2,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",40,NA,"1631",11.5,130,4,1.5,1.2,6.6,-0.4,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",32,NA,"1326",11.5,130,3,1.3,1.2,4.4,-1.1,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1294",11.5,130,3,1.8,1.6,3.7,-2,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1069",11.6,130,3,1.2,0.9,12,0.9,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1215",11.6,130,3,1.6,1,5.6,-0.5,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1512",11.6,130,4,3,2.6,7.2,-0.9,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"1547",11.6,130,4,2.4,2.3,5.5,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"02042A",11.6,130,3,3.1,1.6,10.2,-0.5,2,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_011",31,NA,"1715",11.6,130,4,1.7,1.5,6.7,-2.3,5,"",NA,NA,"dbradley@field-ops.org","kkooi@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1821",11.6,130,4,2.2,1.1,7.9,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",40,NA,"1840",11.6,130,3,2.8,2.2,8.5,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1463",11.6,130,4,2.2,2,7.1,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"01044A",11.7,130,3,4.6,3.8,12,0.6,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"01330A",11.7,130,3,2.7,2,6.4,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",40,NA,"1953",11.8,130,4,1.8,1.7,1.9,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",32,NA,"2051",11.8,130,4,2.4,2,4.2,-2.4,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,NA,"1811",11.8,130,5,1.5,1,4.9,-1,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",31,NA,"1254",11.8,130,3,1.6,1.5,4.6,-1.2,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,NA,"1389B",11.8,130,3,4.4,2.5,6.1,-1.9,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1211",11.9,130,3,1.9,0.9,5.9,-1,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"01455A",11.9,130,3,3.7,2.6,10,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"1541",11.9,130,4,1.9,1.1,6.6,-1.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",40,NA,"1179",11.9,130,4,2.3,1.7,2.4,-1.8,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1065",12,130,4,1.4,1.1,8.9,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"01546B",12,130,3,3.9,3.5,11.2,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2045",12,130,4,2.1,1.9,6.1,0,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1275",12,130,3,2,1.7,9.6,-1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1068",12.1,130,3,1.8,1.7,11.4,0.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"01136C",12.1,130,2,2.8,2.4,9,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1214",12.1,130,3,1.4,0.9,6.3,-0.5,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",32,NA,"1615",12.1,130,4,2.2,2.1,6.3,-1,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1290",12.1,130,4,2.1,1.9,7,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1467",12.1,130,4,2.1,1.9,6.5,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",41,NA,"1971",12.2,130,4,2.1,1.7,2.1,-3.5,5,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"1524",12.2,130,4,2.9,2.6,7.5,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",32,NA,"2052",12.2,130,4,2,1.8,3.7,-2,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1172",12.2,130,4,2.3,2.2,6,-0.5,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,NA,"1994",12.3,130,3,2.8,1.6,6.2,-0.7,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"01136B",12.3,130,2,2.8,2.4,9,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,NA,"2061",12.3,130,3,1.7,1.2,7,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2050",12.3,130,4,1.6,1.2,4.8,-1.9,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"2027",12.3,130,4,1.6,0.7,5.9,-2.1,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,NA,"1268",12.3,130,4,2,2,2,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-14,"NIWO_001",32,NA,"1992",12.4,130,3,2.5,2.1,4.9,-2.5,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",32,NA,"2057",12.4,130,4,2.1,2,4.2,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1291",12.4,130,3,3.6,2.2,10,-1.3,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",41,NA,"1099",12.5,130,5,2.1,1.8,3.6,-1.2,2,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1209",12.5,130,4,1.9,1,5,-0.8,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1459",12.5,130,4,3.5,3.3,6.7,-1.6,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",41,NA,"1350",12.5,130,4,2.2,2.1,4,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",40,NA,"01406A",12.5,130,3,2.9,2.6,6.8,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1823",12.6,130,4,2.8,2,7,-0.8,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,NA,"1302",12.6,130,5,1.8,1.8,13.5,-1.9,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1284",12.6,130,3,2.4,2.4,6.7,-2.2,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1402",12.6,130,4,2.5,1.8,5.6,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1517",12.7,130,4,2.6,2.1,6.3,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"01528D",12.7,130,3,4.6,4.5,12,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1342",12.7,130,3,2.4,1.3,5,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"1278",12.7,130,4,2,2,4,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1462",12.7,130,4,1.6,1.6,9.4,-1.1,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,NA,"2063",12.8,130,4,1.6,1.5,7.2,-0.8,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-02,"NIWO_010",41,NA,"1648",12.8,130,4,1.5,1.3,2.8,-0.9,5,"",NA,NA,"dbradley@field-ops.org","mbitters@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",40,NA,"1080",12.9,130,3,2.5,1.8,7.4,-2.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1891",12.9,130,3,2.2,1.9,7.1,-0.5,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"2028",12.9,130,4,2,2,5.5,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1607",12.9,130,4,2.1,2,5.2,-2.1,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",40,NA,"01288A",12.9,130,3,3,2.4,10.4,-1.3,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",31,NA,"1384A",12.9,130,3,3.8,3.2,7.8,-2.2,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-19,"NIWO_002",31,NA,"1019",13,130,5,2.6,2.5,3.4,-2.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1460",13,130,4,3.5,2.6,7.6,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"01519C",13,130,3,5.2,4,10.1,-0.6,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",41,NA,"02030B",13,130,4,2.6,1.3,6.1,-1.8,7,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",31,NA,"01805A",13,130,3,4,3.5,15.9,-1.3,2,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",41,NA,"1461",13,130,4,2,1.4,8.8,-1.5,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",40,NA,"2046",13.1,130,4,2,1.8,6.6,-0.8,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",31,NA,"1132",13.2,130,3,2.1,1.9,8.1,-1,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",31,NA,"1502",13.2,130,4,2.5,2.5,6.4,-1,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",32,NA,"1523",13.2,130,4,2.9,2.1,9.1,-0.3,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"1531",13.2,130,5,3.1,2.8,5.4,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"01536A",13.2,130,3,2.8,2.5,11.2,-1.6,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",31,NA,"1133",13.3,130,4,2.1,1.6,1.8,-1.9,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",31,NA,"1892",13.3,130,4,3.5,2.9,5,0,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",31,NA,"1315",13.3,130,4,1.6,1.4,4.1,-1.8,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",41,NA,"1188",13.3,130,3,3.1,2.9,3.7,-2.4,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1341",13.4,130,3,2.1,1.4,5.1,-1.5,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_015",32,NA,"1273",13.4,130,3,2.4,1.8,9,-0.3,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1218",13.5,130,2,2.1,1.8,5.7,-0.7,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,NA,"1899",13.5,130,3,1.5,1.4,4.1,-1.4,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1335",13.5,130,3,1.6,0.9,6.2,-1.3,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",32,NA,"1396",13.5,130,4,2.2,1.6,4.8,-2.4,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",40,NA,"01138D",13.6,130,3,3.6,2.9,5.3,-1.4,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-09-11,"NIWO_005",32,NA,"1951",13.6,130,4,1.9,1.5,8.9,1.2,1,"",NA,NA,"kbarrett@neoninc.org","dbradley@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-16,"NIWO_009",31,NA,"2071",13.6,130,3,1.8,1.5,2.4,-1.6,1,"",NA,NA,"kbarrett@neoninc.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",32,NA,"1171",13.7,130,4,2.6,1.8,5.7,-2,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-27,"NIWO_017",41,NA,"1424",13.7,130,3,1.2,1,8.8,0,1,"",NA,NA,"kbarrett@neoninc.org","kmalling@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",32,NA,"1207",13.8,130,4,1.8,1,4.9,-0.4,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",40,NA,"01528C",13.8,130,3,4.6,4.5,12,-1.2,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"mbt",NA,NA
"NIWO",2015-08-28,"NIWO_007",41,NA,"1535",13.8,130,4,2.6,2,4.8,-1.7,1,"",NA,NA,"kbarrett@neoninc.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-31,"NIWO_010",31,NA,"1597",13.8,130,4,2.6,1.6,4,-1.1,1,"",NA,NA,"dbradley@field-ops.org","jjensen@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-09-03,"NIWO_012",32,NA,"1816",13.8,130,4,2.2,2,7.2,-2,1,"",NA,NA,"kbarrett@neoninc.org","jjohnson@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_014",40,NA,"1329",13.8,130,4,1.8,1.7,6.4,-1.1,1,"",NA,NA,"kbarrett@neoninc.org","klauger@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",41,NA,"1187",13.8,130,3,2.7,2.6,3.9,-2.8,1,"",NA,NA,"dbradley@field-ops.org","acampanella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-26,"NIWO_016",40,NA,"1180",13.8,130,3,2.8,2.7,4.4,-2.6,1,"",NA,NA,"dbradley@field-ops.org","acampenella@field-ops.org","",NA,NA,"sbt",NA,NA
"NIWO",2015-08-25,"NIWO_004",41,NA,"1217",13.9,130,3,1.6,1.6,6.2,0.4,1,"",NA,NA,"kbarret@neoninc.org","dstetson@neoninc.org","",NA,NA,"sbt",NA,NA
