"siteID","date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","measuredBy","recordedBy","remarks","basalDiameter","basalDiameterHeight","growthForm"
"ORNL",20151118,"ORNL_035",41,1,"2117",1.5,10,NA,0,0,0,1.1,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151118,"ORNL_035",41,1,"2118",2.9,130,NA,0,0,0,4.6,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,1,"2119",7.4,130,NA,0,0,-1.7,8.4,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20160106,"ORNL_037",21,4,"212",6.3,130,NA,0,0,-2.3,5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,1,"2120",4.9,130,NA,0,0,-1.7,4.8,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,1,"2121",3,130,NA,0,0,-1.8,3.4,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,4,"2122",2.7,10,NA,0,0,0,1,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151118,"ORNL_035",41,4,"2123",10.8,130,3,4.1,3.2,-1.5,10.5,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,4,"2124",8.8,130,NA,0,0,-1.5,9.8,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,4,"2125",1.3,130,NA,0,0,-1.8,-0.1,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,4,"2126",2.1,130,NA,0,0,-1.8,1.2,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,4,"2127",11.3,130,4,5.6,0.9,-1,7.7,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"mbt"
"ORNL",20151118,"ORNL_035",41,4,"2128",5.3,130,NA,0,0,-1.4,8,2,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,1,"2129",14.3,130,3,3.9,3.2,-1.7,12.8,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20160106,"ORNL_037",21,4,"213",4.2,130,NA,0,0,-2,1.6,2,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151118,"ORNL_035",41,1,"2130",12.7,130,3,3.8,3.6,-1.4,12.9,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,1,"2131",15.3,130,3,4,1.8,-1.7,12.1,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,1,"2132",14.3,130,3,3.7,3,-1.4,11.6,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,1,"2133",16.2,130,3,5,3,-1.6,11.9,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,4,"2134",14.4,130,3,4.1,3.3,-1.9,13.3,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,4,"2135",26.3,130,3,6.9,5.5,-1.7,12.9,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,3,"2136",17.2,130,3,3.8,3.7,-1,12,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,3,"2137",17,130,3,4.3,3.3,-1.1,12.1,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151118,"ORNL_035",41,3,"2138",18,130,3,3.7,2.5,-1.2,11.2,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,4,"2139",6.6,130,NA,0,0,-1.6,4.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20160106,"ORNL_037",21,4,"214",2.1,130,NA,0,0,-2,1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,4,"2140",31.7,130,2,9.6,8.3,-1.1,12.1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,4,"2141",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",31,4,"2142",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",31,4,"2143",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151118,"ORNL_035",32,3,"2144",11.9,130,3,3.1,2.4,-1.7,10.5,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,4,"2145",8.5,130,NA,0,0,-1.4,7.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,1,"2146",1.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",31,4,"2147",1,130,NA,0,0,0,2.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,1,"2149",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20160106,"ORNL_037",21,4,"215",12.8,130,NA,0,0,-2.4,8.1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,1,"2150",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151118,"ORNL_035",32,3,"2151",10.6,130,3,2.5,1.4,-1.5,11.2,1,"",NA,NA,"cjuneau@field-ops.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,1,"2152",1.4,10,NA,0,0,0,0.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",31,1,"2153",1.3,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",31,1,"2154",1.2,10,NA,0,0,0,1.5,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",31,1,"2155",3.9,130,3,8.1,7.8,-1.7,9.8,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,1,"2156",1.7,130,NA,0,0,0,2.3,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,1,"2157",9.8,130,NA,0,0,-1.2,2.2,2,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,1,"2158",9.2,130,NA,0,0,-1.6,6.1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",31,4,"2159",2.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20160106,"ORNL_037",21,4,"216",1.1,10,NA,0,0,0,1.4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",31,1,"2162",1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",32,4,"2163",7.5,130,NA,0,0,-1.3,2.2,2,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2169",13.7,130,4,3.2,2.7,-1.5,4.8,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",32,2,"2172",24.5,130,3,7.1,5.5,-1.6,11.5,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",32,2,"2176",8.6,130,NA,0,0,-1.4,4.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2177",1.5,10,NA,0,0,0,2.1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,2,"2178",7.2,130,NA,0,0,-1.8,4.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2179",31.3,130,2,8.9,8.5,-1.5,12.5,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20160106,"ORNL_037",21,4,"218",1.6,10,NA,0,0,0,2,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,2,"2180",9,130,NA,0,0,-1.5,1.3,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2181",1.5,10,NA,0,0,0,0.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,2,"2182",1,10,NA,0,0,0,1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,2,"2183",1.5,130,NA,0,0,0,2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2184",3.3,130,NA,0,0,-1.7,3.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2185",1.8,10,NA,0,0,0,1.4,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,2,"2186",4.4,130,NA,0,0,-1.7,2.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,2,"2187",31.8,130,3,9.2,7.3,-1.6,10.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",32,4,"2188",25.8,130,3,6.9,6.1,-1.6,13.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",32,4,"2189",3.6,130,NA,0,0,-1.3,1.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20160106,"ORNL_037",21,4,"219",1.1,10,NA,0,0,0,1.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",32,4,"2190",3.9,130,NA,0,0,-1.7,2.8,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,4,"2191",4.6,130,NA,0,0,-1.6,2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",32,4,"2192",1.8,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",31,4,"2193",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,2,"2194",16.5,130,3,5.6,4.5,-1.4,5.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,1,"2196",1.3,10,NA,0,0,0,1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",31,1,"2197",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2198",1.8,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2199",1.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151210,"ORNL_036",21,4,"22",80.4,130,NA,0,0,-3.7,29.5,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sbt"
"ORNL",20160106,"ORNL_037",21,4,"220",1.9,10,NA,0,0,0,1.7,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",40,4,"2200",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2201",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,2,"2202",31.8,130,3,9.2,7.9,-1.3,10.8,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,2,"2203",10.8,130,3,4.6,2.8,-1.6,6.4,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",31,1,"2204",1.5,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2205",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2206",1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,1,"2207",9,130,NA,0,0,-1.7,4.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2208",3.2,130,NA,0,0,-1.8,3.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2209",2.5,130,NA,0,0,-1.8,1.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20160106,"ORNL_037",21,4,"221",5.8,130,NA,0,0,-2.5,4,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2210",12.5,130,3,4.8,3.1,-1.8,9.3,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,1,"2211",3.9,130,NA,0,0,-1.7,4.1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2212",8.9,130,NA,0,0,-1.7,5,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2213",2.6,130,NA,0,0,-2.1,2.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2214",7.4,130,NA,0,0,-1.8,4.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,1,"2215",13.8,130,3,4.1,3.5,-1.6,8.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,3,"2216",8.9,130,NA,0,0,-1.2,5,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,3,"2217",1.9,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,4,"2219",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20160106,"ORNL_037",21,4,"222",7.1,130,NA,0,0,-2.5,4.3,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,4,"2220",15.5,130,3,5.2,4.5,-1.3,9.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,4,"2221",1.8,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",40,3,"2222",7.8,130,NA,0,0,-1.1,5.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,3,"2223",7.9,130,NA,0,0,-1.1,7.2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",40,3,"2224",17.6,130,2,5,3.4,-1.6,9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",40,3,"2225",4.2,130,NA,4.3,3.1,0,5.1,1,"hsp",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sis"
"ORNL",20151110,"ORNL_033",40,3,"2225",3.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sis"
"ORNL",20151110,"ORNL_033",41,1,"2226",6.8,130,NA,0,0,0,2.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,1,"2227",2.3,130,NA,0,0,0,2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,1,"2228",8.3,130,NA,0,0,-1.2,1.1,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,1,"2229",5.9,130,NA,0,0,-1.2,0.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20160106,"ORNL_037",21,4,"223",4.5,130,NA,0,0,-2.5,1,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,1,"2230",1.3,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,2,"2232",20.7,130,3,7.1,5.7,-1.3,7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2233",1.5,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2234",1.3,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2235",1,130,NA,0,0,0,2,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,2,"2236",21.9,130,2,8.1,6.2,-1.7,11.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,2,"2237",17,130,3,4.4,4.3,-1.5,7.4,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2239",1.8,10,NA,0,0,0,1.7,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20160106,"ORNL_037",21,4,"224",2.2,130,NA,0,0,0,2.7,1,"",NA,NA,"dmitchell@neoninc.org","sthomason@neoninc.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,4,"2243",1.8,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2244",1.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2245",2.2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2246",3.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2247",1.3,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2248",1.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2249",22.8,130,2,6,5.2,-1.6,9.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_044",31,4,"225",1.2,130,2,2,1.5,0,2.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,4,"2250",1.5,130,NA,0,0,0,1.9,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,4,"2251",2,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2252",1.7,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2253",17.5,130,3,7,4.1,-1.2,4,2,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2254",3,130,NA,0,0,-1.3,2.6,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"smt"
"ORNL",20151110,"ORNL_033",41,1,"2255",1.3,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2256",2.5,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2257",1.4,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2258",2.1,130,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"lia"
"ORNL",20151110,"ORNL_033",41,4,"2259",18.5,130,4,17.2,0,-1.3,1.1,2,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2260",11.8,130,4,9.6,0,-1.3,1.6,2,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2263",1.2,10,NA,0,0,0,1.3,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_033",41,3,"2264",14.2,130,3,3.4,1.2,-1.2,4,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sbt"
"ORNL",20151110,"ORNL_033",41,4,"2265",1.4,10,NA,0,0,0,1.3,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sap"
"ORNL",20151110,"ORNL_044",31,1,"227",1.1,10,NA,2.1,1.3,0,2.1,1,"hsp",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sms"
"ORNL",20151110,"ORNL_044",31,1,"227",2.1,10,NA,0,0,0,0,1,"",NA,NA,"dmitchell@neoninc.org","mcumberland@field-ops.org","",NA,NA,"sms"
"ORNL",20151216,"ORNL_060",39,2,"2277",3.5,120,NA,0,0,0,4.2,1,"",NA,NA,"pharnage@neoninc.org","dmitchell@neoninc.org","",NA,NA,"smt"
