"date","plotID","subplotID","nestedSubplotID","tagID","stemDiameter","measurementHeight","canopyPosition","maxCanopyDiameter","ninetyCanopyDiameter","VD1height","VD2height","stemStatus","shrubShape","maxBaseCanopyDiameter","ninetyBaseCanopyDiameter","remarks","siteID","measuredBy","recordedBy","plotType","subtype"
20150811,"TREE_045",39,NA,"1332",14.8,130,2,NA,NA,13.7,NA,7,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1335",15.3,130,3,NA,NA,9,NA,2,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1336",2,130,5,NA,NA,2.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1338",29.4,130,2,NA,NA,18.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1339",1.8,130,5,NA,NA,2.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1340",1.3,130,5,NA,NA,2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1341",1.6,10,5,NA,NA,1,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1342",1.3,130,4,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1357",1.3,10,5,NA,NA,1.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1365",3,130,5,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1365",1.6,10,5,NA,NA,2.2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1367",2.4,130,5,NA,NA,2.6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1369",1.4,130,4,NA,NA,2.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1370",33.9,130,2,NA,NA,18,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1372",54.5,130,2,NA,NA,18.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1373",1.3,10,5,NA,NA,2,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1374",55.3,130,2,NA,NA,22.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,3,"1375",3.9,130,4,NA,NA,3.4,NA,2,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1388",2.6,130,4,NA,NA,2.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1389",24,130,3,0,0,17.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,1,"1395",1.4,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"1454",19.8,130,3,NA,NA,14,NA,7,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"1457",31.9,130,2,NA,NA,14.7,NA,2,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"1458",30.5,130,2,NA,NA,16.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"1472",1.1,130,5,NA,NA,2.3,NA,5,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"1482",1.4,130,5,NA,NA,2.9,NA,5,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",39,NA,"1485",18.4,130,3,NA,NA,7.9,NA,2,"",NA,NA,"","TREE","frosenbower@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"1487",22.6,130,3,NA,NA,12.5,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"1498",1.5,10,4,NA,NA,1.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"908",2.2,130,5,NA,NA,4.1,NA,5,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"910",25.4,130,2,NA,NA,19.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"941",22.9,130,3,NA,NA,17.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,4,"946",1.8,130,4,NA,NA,3,NA,2,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"950",13.9,130,4,NA,NA,1.7,NA,2,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"962",2.6,130,5,NA,NA,4.4,NA,5,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,NA,"974",25.1,130,2,NA,NA,18,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"993",1.7,1,5,NA,NA,2.2,NA,5,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150811,"TREE_045",23,2,"998",2.1,130,5,NA,NA,3.9,NA,5,"",NA,NA,"","TREE","shoffman@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"118",1.7,10,5,NA,NA,1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"119",2.1,10,5,NA,NA,1.2,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"12",1,10,5,NA,NA,0.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"138",1.7,10,5,NA,NA,1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"140",1.4,10,5,NA,NA,1.2,NA,7,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"144",2.4,10,5,NA,NA,0.8,NA,1,"",NA,NA,"no transcription errors","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"145",1.9,10,5,NA,NA,1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"147",1,10,5,NA,NA,0.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"149",1.7,10,5,NA,NA,1.3,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"170",1.6,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"194",1.2,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"196",2.4,120,5,NA,NA,3.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"35",1.3,130,5,NA,NA,1.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"503",25.8,130,2,NA,NA,18.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"53",1.2,10,5,NA,NA,0.5,NA,4,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"532",28.1,130,2,NA,NA,20,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"533",11.8,130,3,NA,NA,20.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"540",51.4,130,2,NA,NA,20.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"545",42.9,130,2,NA,NA,20.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"552",2.5,10,5,NA,NA,1.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,3,"553",7,130,4,NA,NA,7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,3,"554",3.3,130,5,NA,NA,3.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"556",27,130,2,NA,NA,20,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"557",29.1,130,3,NA,NA,18.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"56",1.8,130,5,NA,NA,2.4,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"563",19.1,130,3,NA,NA,12.9,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"572",2.1,130,5,NA,NA,8.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"574",25.1,130,2,NA,NA,20.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"576",11.9,130,4,NA,NA,6,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"578",10.2,130,4,NA,NA,11.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"579",21.3,130,2,NA,NA,17.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"580",21.9,130,2,NA,NA,17.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"581",4.1,130,5,NA,NA,5.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"582",15.2,130,4,NA,NA,11,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"585",10.7,130,4,NA,NA,5.4,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"586",6.8,130,4,NA,NA,7.4,NA,2,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"589",22.3,130,3,NA,NA,16.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"591",16.2,130,4,NA,NA,12.1,NA,4,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"591",9.6,130,4,NA,NA,8.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"592",6.6,130,5,NA,NA,5.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"594",5.4,130,4,NA,NA,6.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,4,"595",3.2,130,5,NA,NA,4.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"597",26.7,130,2,NA,NA,20.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"598",5.9,130,4,NA,NA,5.5,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"603",4.9,130,4,NA,NA,6.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"606",9.2,130,4,NA,NA,12.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"607",47.4,130,2,NA,NA,20.5,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"610",29.9,130,3,NA,NA,17.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,2,"611",1.2,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"614",10,130,4,NA,NA,15.1,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"616",6.4,130,4,NA,NA,5.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"617",55.3,130,2,NA,NA,20.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"620",10.9,130,4,NA,NA,10.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"625",17.6,130,3,NA,NA,15.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,2,"629",8.7,130,5,NA,NA,6.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"631",29.6,130,3,NA,NA,19.7,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"635",28.8,130,2,NA,NA,17.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,2,"637",1.4,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"638",1.2,10,5,NA,NA,0.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"639",8.3,130,4,NA,NA,6.7,NA,1,"",NA,NA,"error fixed wrong height","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,3,"642",2.4,130,5,NA,NA,4.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"653",29.3,130,3,NA,NA,13.7,NA,7,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,3,"656",8.7,130,5,NA,NA,6.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"657",12.8,130,4,NA,NA,16.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,3,"675",9.7,130,4,NA,NA,8.8,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"678",9.9,130,4,NA,NA,8.5,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"680",7.1,130,4,NA,NA,8.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,2,"682",4.2,145,5,NA,NA,4.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,1,"683",1.3,10,5,NA,NA,0.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,2,"686",1.1,10,5,NA,NA,0.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"687",31.5,130,2,NA,NA,18.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"688",18.1,130,4,NA,NA,13.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,3,"690",1.4,10,5,NA,NA,0.5,NA,7,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,2,"693",7.2,130,4,NA,NA,7.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"694",12.6,130,4,NA,NA,10,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"696",21.6,130,3,NA,NA,17.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",23,NA,"697",34.1,130,3,NA,NA,6.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,NA,"698",12,130,4,NA,NA,9.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,4,"79",1,10,5,NA,NA,0.6,NA,4,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150728,"TREE_046",39,1,"87",1.4,10,5,NA,NA,0.8,NA,1,"",NA,NA,"","TREE","frosenbower@field-ops.org","bgorzek@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1002",33.6,130,3,NA,NA,6.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1003",8.4,130,4,NA,NA,6.1,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1019",23.1,130,2,NA,NA,17.5,NA,5,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1050",40.5,130,2,NA,NA,20.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1051",3.4,130,4,NA,NA,3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,2,"1052",5.2,130,4,NA,NA,3.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1053",5.8,130,4,NA,NA,3.5,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1055",22.2,130,2,0,0,17.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1058",40.4,130,2,NA,NA,20.1,NA,6,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,3,"1059",5.2,130,4,NA,NA,3.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1060",7,130,4,NA,NA,5.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1061",47.6,130,2,0,0,20.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1071",44.6,130,2,NA,NA,20,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1075",29,130,2,NA,NA,19.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1076",4.5,130,4,NA,NA,3.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1085",7.7,130,4,NA,NA,5.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1089",3.5,130,4,NA,NA,3.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1091",8,130,4,NA,NA,9.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1092",35.1,130,2,NA,NA,19,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1093",35.2,120,2,NA,NA,18.6,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1094",13,130,3,NA,NA,10,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1095",7.7,130,4,NA,NA,4.2,NA,2,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1096",3.4,130,4,NA,NA,2.9,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1202",4.3,130,4,NA,NA,3.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1208",29.1,130,3,NA,NA,16.7,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1213",6.6,130,4,NA,NA,4.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,1,"1214",3.7,130,4,NA,NA,3.2,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1215",37.4,130,2,NA,NA,17.7,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1217",11.4,130,3,NA,NA,11.5,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1223",18.8,130,2,NA,NA,17.3,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1225",41.8,130,2,NA,NA,22.5,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,4,"1237",9,130,4,NA,NA,4.4,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",39,NA,"1266",24.4,130,2,NA,NA,18.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1283",39.6,130,2,NA,NA,19.8,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1286",27.4,130,2,NA,NA,17.2,NA,1,"",NA,NA,"no transcription errors","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
20150806,"TREE_047",41,NA,"1286A",22.1,130,NA,NA,NA,NA,NA,1,"",NA,NA,"","TREE","shoffman@field-ops.org","eleonard@field-ops.org","tower","basePlot"
