siteID,plotID,date,subplotID,nestedSubplotID,tagID,stemDiameter,measurementHeight,basalDiameter,basalDiameterHeight,stemStatus,VD1height,VD2height,maxCanopyDiameter,ninetyCanopyDiameter,canopyPosition,shrubShape,maxBaseCanopyDiameter,ninetyBaseCanopyDiameter,measuredBy,recordedBy,remarks,nestedSubplotArea1,nestedSubplotArea2
MLBS,MLBS_064,20150928,41,01,67A,12.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,01,68,19.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,01,69,7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,21,01,7,3.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,70,22.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,70A,20.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,70B,17.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,71,20,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,72,12,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,73,27.5,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,73A,27,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,73B,24,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,73C,12,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,74,19.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,75,18.7,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,76,12.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,02,77,29.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,78,19.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,78A,15,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,79,21.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,79A,17.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,21,01,8,1.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,80,19.7,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,81,21.1,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,82,11.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,83,21,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,84,12.5,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,85,4.9,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,86,32,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,87,17.1,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,88,28.7,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,89,6.9,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,21,01,9,8.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,90,15,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,91,17.5,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,92,13,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,93,10.5,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,94,28.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,04,95,16.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,96,34.3,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_064,20150928,41,03,96A,15.3,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,454,32.5,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,455,26,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,456,25,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,457,37.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,458,8.2,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,459,20.3,130,,,2,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,460,38.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,460A,15,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,01,461,35.4,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,462,14.3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,463,22.9,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,464,36,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,465,5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,466,2.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,467,22,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,468,10.9,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,469,35.1,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,470,15.3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,04,471,35.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,472,39,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,473,15,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,474,44.1,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,475,19,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,476,23.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,21,03,477,10.3,130,0,0,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,01,478,7.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,01,479,32.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,01,480,34.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,01,481,3.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,482,32.4,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,483,31.6,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,484,23,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,484A,19.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,485,27,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,486,3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,487,3.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,488,17.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,489,0,0,,,1,4.7,0,3,2.8,04,cyl,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,490,22.8,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,491,41.2,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,492,5.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,02,493,0,0,,,1,2.7,0,2.5,2.1,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,494,13.3,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,495,9.6,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,496,32.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,497,24.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,498,42.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,499,30.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,500,5.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,501,11.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,04,502,5.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,503,35.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,504,2.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,505,17.3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,506,3.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,507,4.1,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,508,17.3,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,509,2.4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,510,2.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,511,58.5,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,512,27.3,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,513,18,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_065,20150929,41,03,514,14.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1069,39.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1070,0,0,,,1,5.1,0,14,6.9,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1071,0,0,,,1,5.1,0,7.6,7.1,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1072,8.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1073,4.2,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1074,34.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1075,18.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1076,1.9,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1077,18.1,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1078,1.1,130,,,2,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1079,16.3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1080,54.3,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,03,1081,6.3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1082,26.4,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1082A,11,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1083,36.7,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1084,10.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1085,0,0,,,1,2.5,0,1.3,1,05,cyl,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1086,0,0,,,1,5.1,0,6.8,5.7,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1087,7.7,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1088,38.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1088A,35.3,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1089,6.1,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1090,1.1,10,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1091,0,0,,,1,6.4,0,5.1,5.1,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1092,5,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,01,1093,6.2,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1094,24.3,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1095,22.2,130,,,2,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1096,39.3,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1097,26.3,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1098,27.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1099,34.5,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1100,25.8,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1101,0,0,,,1,3.3,0,5.7,3.9,05,ohs,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,02,1102,0,0,,,1,5.1,0,7.1,3.8,04,cyl,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,04,1103,54,130,,,1,0,0,0,0,02,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,04,1104,3.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,04,1105,13.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,23,04,1106,12,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,02,1107,17.1,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,02,1108,5.5,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,02,1109,2.8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,02,1110,19.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,04,1111,12.2,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,04,1112,0,0,,,1,5.6,0,7.6,5.1,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,02,1113,40.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1114,5.6,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1115,16.2,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1116,19.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1117,22.1,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1118,8.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1119,31.1,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,03,1120,46.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1121,40.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1121A,11.7,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1122,0,0,,,1,5.7,0,7.7,6.2,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1123,2.5,10,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1124,0,0,,,1,5.7,0,5.6,4.9,04,hsp,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1125,0,0,,,1,5.9,0,5.9,4.7,04,cyl,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1126,14.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1127,7.1,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1128,27.7,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1129,5,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1130,44.6,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_066,20150930,41,01,1131,0,0,,,1,6.4,0,5.4,5,04,cyl,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,861,1.3,130,,,1,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,862,6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,863,34.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,864,7.6,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,865,7.5,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,866,34.2,130,,,2,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,867,3.2,130,,,2,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,868,1.6,130,,,2,0,0,0,0,05,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,869,2.2,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,870,8,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,871,2.7,130,,,2,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,872,3,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,873,23.2,130,,,1,0,0,0,0,03,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,874,2.7,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
MLBS,MLBS_067,20150930,41,01,875,4,130,,,1,0,0,0,0,04,,,,cjuneau@field-ops.org,mcumberland@field-ops.org,,,
