"","plotID","eventID","_child_record_id","_record_id","_parent_id","_record_status","_title","_version","_created_at","_updated_at","domainID","_record_assigned_to","_created_by","_updated_by","_index","_geometry","_latitude","_longitude","_changeset_id","_created_duration","_updated_duration","_edited_duration","individualfate","parent_child_check","plotid_child","lidsazimuth_choices","targetTaxaPresent","forkedlog","forkcount","elliptical_particles","logDistance","minimum_round_diameter_rdmin","logMaxDiameter","logMinorDiameter","round_diameter_equivalent_rde","show_calculator_help","majoraxisdiameter1","minoraxisdiameter1","majoraxisdiameter2","minoraxisdiameter2","majoraxisdiameter3","minoraxisdiameter3","majoraxisdiameter4","minoraxisdiameter4","majoraxisdiameter5","minoraxisdiameter5","majoraxisdiameter6","minoraxisdiameter6","majoraxisdiameter7","minoraxisdiameter7","majoraxisdiameter8","minoraxisdiameter8","majoraxisdiameter9","minoraxisdiameter9","majoraxisdiameter10","minoraxisdiameter10","large_log","logid_10cm","new_logid_10cm","logid_greater10cm","logid_10cm_new","logID","individualid","tagstatus","unique_logid","vsttagid_input","vsttagid","logidlabel","logid_ingest","cdw_qualification_remarks","logLength","taxonid_select_d01","taxonid_select_d02","taxonid_select_d03","taxonid_select_d04","taxonid_select_d05","taxonid_select_d06","taxonid_select_d07","taxonid_select_d08","taxonid_select_d09","taxonid_select_d10","taxonid_select_d11","taxonid_select_d12","taxonid_select_d13","taxonid_select_d14","taxonid_select_d15","taxonid_select_d16","taxonid_select_d17","taxonid_select_d18","taxonid_select_d19","taxonid_select_d20","decay_class_check","taxonID","acceptedtaxonid","scientificName","identificationqualifier","diameterClass","decayClass","decayClassNum","leavespresent","twigspresent","branchespresent","branchesbarkcover","logbarkcover","loghandbreakable","logholdsshape","perlog_remark","lidsAzimuth","volumefactor_ingest","measuredby","recordedby","samplingProtocolVersion","dataqf","individualbarcode","charextent","chardepth","volumeFactor","siteID"
"231","SOAP_021","CDW.2023.SOAP","8ea576a5-567b-431c-aa0f-ff663e988ceb","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","50, log 01316, 68.5, 94.9, PIPO",2,"2023-10-30 18:43:13 UTC","2023-10-30 18:55:17 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.2757264930477 37.03654162076129)","37.03654162076129",-119.275726493047,"07cb79e4-70b1-496a-835b-8228edcc0c5b",598,598,598,NA,"D17","SOAP_021.basePlot.cdw",50,"Y","N",1,"no",68.5,"RDmin is 36.50 (cm)",94.9,94.9,94.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1316","01316","NEON.CDW.D17.01316","ok","NEON.CDW.D17.01316_68.5",NA,NA,"log 01316","01316",NA,22.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","26-50%","5-10%","N","Y",NA,50,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"232","SOAP_021","CDW.2023.SOAP","fff8badc-4a52-4936-8b57-240f40a7d397","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","290, log 01317, 2, 10.9, PIPO",2,"2023-10-30 21:08:04 UTC","2023-10-30 21:14:58 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",10,"SRID=4326;POINT(-119.27590769655671 37.03523942253352)","37.03523942253352",-119.275907696556,"07cb79e4-70b1-496a-835b-8228edcc0c5b",232,232,232,NA,"D17","SOAP_021.basePlot.cdw",290,"Y","N",1,"no",2,"RDmin is 6.24 (cm)",10.9,10.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1317","01317","NEON.CDW.D17.01317","ok","NEON.CDW.D17.01317_2",NA,NA,"log 01317","01317",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"Y","Y","Y","76-95%",">95%","N","Y",NA,290,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"233","SOAP_021","CDW.2023.SOAP","70171b55-813f-446f-9740-5533f93a6835","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","290, log 01318, 3.2, 17.9, PIPO",2,"2023-10-30 21:15:28 UTC","2023-10-30 21:17:28 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",11,"SRID=4326;POINT(-119.27634820482234 37.0362937280808)","37.0362937280808",-119.276348204822,"07cb79e4-70b1-496a-835b-8228edcc0c5b",100,100,100,NA,"D17","SOAP_021.basePlot.cdw",290,"Y","N",1,"no",3.2,"RDmin is 7.89 (cm)",17.9,17.9,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1318","01318","NEON.CDW.D17.01318","ok","NEON.CDW.D17.01318_3.2",NA,NA,"log 01318","01318",NA,19.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"Y","Y","Y","76-95%","76-95%","N","Y",NA,290,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"234","SOAP_021","CDW.2023.SOAP","707f3c2b-27a8-4291-9072-5f380b2aab8e","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","50, log 01320, 20.4, 28.6, PIPO",2,"2023-10-30 18:09:03 UTC","2023-10-30 18:18:13 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",1,"SRID=4326;POINT(-119.27615096942303 37.03626818580561)","37.03626818580561",-119.276150969423,"07cb79e4-70b1-496a-835b-8228edcc0c5b",433,433,433,NA,"D17","SOAP_021.basePlot.cdw",50,"Y","N",1,"no",20.4,"RDmin is 19.92 (cm)",28.6,28.6,28.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1320","01320","NEON.CDW.D17.01320","ok","NEON.CDW.D17.01320_20.4",NA,NA,"log 01320","01320",NA,18.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,"26-50%","N","Y",NA,50,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"235","SOAP_021","CDW.2023.SOAP","b5238c75-9544-47a8-b014-5bc873bcfcbb","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","50, log 01321, 111.4, 110, PIPO",2,"2023-10-30 19:22:10 UTC","2023-10-30 19:52:11 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",5,"SRID=4326;POINT(-119.27556058067898 37.03663802644167)","37.03663802644167",-119.275560580678,"07cb79e4-70b1-496a-835b-8228edcc0c5b",187,187,187,NA,"D17","SOAP_021.basePlot.cdw",50,"Y","N",1,"no",111.4,"RDmin is 46.55 (cm)",110,110,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1321","01321","NEON.CDW.D17.01321","ok","NEON.CDW.D17.01321_111.4",NA,NA,"log 01321","01321",NA,41.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","Y","<5%","<5%","N","Y","Severe charring 5-10%",50,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"6-25","> 1",8,"SOAP"
"236","SOAP_021","CDW.2023.SOAP","a2da7a01-f8f6-419f-9d6e-95c29dac9364","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","170, log L01, 0.1, 3.7, PIPO",2,"2023-10-30 20:25:05 UTC","2023-10-30 20:35:33 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.27624442790768 37.036159494768874)","37.036159494768874",-119.276244427907,"07cb79e4-70b1-496a-835b-8228edcc0c5b",253,253,253,NA,"D17","SOAP_021.basePlot.cdw",170,"Y","N",1,"no",0.1,"RDmin is 1.39 (cm)",3.7,3.7,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","L01",NA,NA,NA,"L01",NA,"notRequired","null_0.1",NA,NA,"log L01","L01",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,"2-5cm","2 - Sound round",2,NA,NA,NA,NA,NA,NA,NA,NA,170,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"237","SOAP_021","CDW.2023.SOAP","c10e7ed8-ff24-45cc-b6f2-38d73d176cc0","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","380d7cf0-92c7-4e3b-869a-9dcbf18d99e8","complete","170, log L02, 0.7, 4, PIPO",2,"2023-10-30 20:36:05 UTC","2023-10-30 20:38:07 UTC","D17",NA,"Fulcrum 03004","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.27616836136168 37.03617482874114)","37.03617482874114",-119.276168361361,"07cb79e4-70b1-496a-835b-8228edcc0c5b",122,122,122,NA,"D17","SOAP_021.basePlot.cdw",170,"Y","N",1,"no",0.7,"RDmin is 3.69 (cm)",4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N","L02",NA,NA,NA,"L02",NA,"notRequired","null_0.7",NA,NA,"log L02","L02",NA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,"2-5cm","4 - Rotten throughout",4,NA,NA,NA,NA,NA,NA,NA,NA,170,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"238","SOAP_022","CDW.2023.SOAP","3ed2d32e-8feb-49f1-b4ea-deff1f8dd447","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","270, log 01258, 34.1, 38.8, PIPO",2,"2023-10-31 18:33:14 UTC","2023-10-31 18:36:17 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",21,"SRID=4326;POINT(-119.25285691272785 37.03831052509631)","37.03831052509631",-119.252856912727,"3339066c-288b-4628-b6e5-6bc9f4319ca3",183,183,183,NA,"D17","SOAP_022.basePlot.cdw",270,"Y","N",1,"no",34.1,"RDmin is 25.76 (cm)",38.8,38.8,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1258","01258","NEON.CDW.D17.01258","ok","NEON.CDW.D17.01258_34.1",NA,NA,"log 01258","01258",NA,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%","<5%","N","Y",NA,270,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"239","SOAP_022","CDW.2023.SOAP","b8d014c9-ba9a-45e5-bb0c-def7b50467dc","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","30, log 01262, 20.7, 30.5, PIPO",2,"2023-10-31 15:57:15 UTC","2023-10-31 15:59:29 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",4,"SRID=4326;POINT(-119.252521764908 37.03851354614874)","37.03851354614874",-119.252521764908,"3339066c-288b-4628-b6e5-6bc9f4319ca3",134,134,134,NA,"D17","SOAP_022.basePlot.cdw",30,"Y","N",1,"no",20.7,"RDmin is 20.07 (cm)",30.5,30.5,30.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1262","01262","NEON.CDW.D17.01262","ok","NEON.CDW.D17.01262_20.7",NA,NA,"log 01262","01262",NA,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","N",NA,">95%","N","Y","Slight char. 5-10%",30,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"6-25","0-1",8,"SOAP"
"240","SOAP_022","CDW.2023.SOAP","5fbaf79d-51b3-4676-8366-84bca5062426","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","270, log 01264, 65.2, 65.4, QUKE",2,"2023-10-31 18:52:04 UTC","2023-10-31 18:56:09 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",23,"SRID=4326;POINT(-119.25335548870817 37.03832767722373)","37.03832767722373",-119.253355488708,"3339066c-288b-4628-b6e5-6bc9f4319ca3",107,107,107,NA,"D17","SOAP_022.basePlot.cdw",270,"Y","N",1,"no",65.2,"RDmin is 35.61 (cm)",65.4,65.4,65.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1264","01264","NEON.CDW.D17.01264","ok","NEON.CDW.D17.01264_65.2",NA,NA,"log 01264","01264",NA,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1d21d8b7-5b0e-4e7c-a769-ad0142d4d483",NA,NA,NA,"require","QUKE","QUKE","Quercus kelloggii Newberry",NA,">=10cm","2 - Sound round",2,"N","N","Y","26-50%","11-25%","N","Y",NA,270,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"241","SOAP_022","CDW.2023.SOAP","73377ecd-93c4-4236-a326-0a66f99188d1","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","270, log 01266, 15, 51.4, CADE27",2,"2023-10-31 18:15:12 UTC","2023-10-31 18:20:01 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",19,"SRID=4326;POINT(-119.25279079116895 37.03830239220439)","37.03830239220439",-119.252790791168,"3339066c-288b-4628-b6e5-6bc9f4319ca3",288,288,288,NA,"D17","SOAP_022.basePlot.cdw",270,"Y","N",1,"no",15,"RDmin is 17.08 (cm)",51.4,51.4,51.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1266","01266","NEON.CDW.D17.01266","ok","NEON.CDW.D17.01266_15",NA,NA,"log 01266","01266",NA,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"f7f2d845-fd13-4a06-a70a-07485441cfc9",NA,NA,NA,"require","CADE27","CADE27","Calocedrus decurrens (Torr.) Florin",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","Y","Y","Moderate char. 26-50%",270,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"26-50","0-1",8,"SOAP"
"242","SOAP_022","CDW.2023.SOAP","d4634d19-11c4-422b-b115-9563e7f6028e","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","150, log 01267, 134.3, 58.8, PIPO",2,"2023-10-31 17:26:37 UTC","2023-10-31 17:30:06 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",16,"SRID=4326;POINT(-119.25191306078412 37.037415984431895)","37.037415984431895",-119.251913060784,"3339066c-288b-4628-b6e5-6bc9f4319ca3",208,208,208,NA,"D17","SOAP_022.basePlot.cdw",150,"Y","N",1,"no",134.3,"RDmin is 51.11 (cm)",58.8,58.8,58.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1267","01267","NEON.CDW.D17.01267","ok","NEON.CDW.D17.01267_134.3",NA,NA,"log 01267","01267",NA,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","Y","Y","16.6 m long before chainsaw cut",150,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"243","SOAP_022","CDW.2023.SOAP","e4402375-886e-4752-b24e-cfe7abccc5d9","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","150, log 01269, 124, 55.6, PIPO",2,"2023-10-31 17:18:53 UTC","2023-10-31 17:23:33 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",15,"SRID=4326;POINT(-119.25201970835911 37.037336452461005)","37.037336452461005",-119.252019708359,"3339066c-288b-4628-b6e5-6bc9f4319ca3",226,226,226,NA,"D17","SOAP_022.basePlot.cdw",150,"Y","N",1,"no",124,"RDmin is 49.11 (cm)",55.6,55.6,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1269","01269","NEON.CDW.D17.01269","ok","NEON.CDW.D17.01269_124",NA,NA,"log 01269","01269",NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","76-95%","11-25%","N","Y",NA,150,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"244","SOAP_022","CDW.2023.SOAP","9f33d25c-a6fc-4e07-9efd-1eb8ae99788e","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","150, log 01270, 2, 18.6, PIPO",2,"2023-10-31 16:43:28 UTC","2023-10-31 16:45:59 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",10,"SRID=4326;POINT(-119.25258457042723 37.038280876127224)","37.038280876127224",-119.252584570427,"3339066c-288b-4628-b6e5-6bc9f4319ca3",150,150,150,NA,"D17","SOAP_022.basePlot.cdw",150,"Y","N",1,"no",2,"RDmin is 6.24 (cm)",18.6,18.6,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1270","01270","NEON.CDW.D17.01270","ok","NEON.CDW.D17.01270_2",NA,NA,"log 01270","01270",NA,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","11-25%","5-10%","N","Y",NA,150,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"245","SOAP_022","CDW.2023.SOAP","5a890532-0ef5-4812-bb7b-d91e01892f45","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","30, log 01271, 78.3, 40, QUKE",2,"2023-10-31 16:13:18 UTC","2023-10-31 16:18:05 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",6,"SRID=4326;POINT(-119.2522478046266 37.03891269265506)","37.03891269265506",-119.252247804626,"3339066c-288b-4628-b6e5-6bc9f4319ca3",182,182,182,NA,"D17","SOAP_022.basePlot.cdw",30,"Y","N",1,"no",78.3,"RDmin is 39.03 (cm)",40,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1271","01271","NEON.CDW.D17.01271","ok","NEON.CDW.D17.01271_78.3",NA,NA,"log 01271","01271",NA,20.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1d21d8b7-5b0e-4e7c-a769-ad0142d4d483",NA,NA,NA,"require","QUKE","QUKE","Quercus kelloggii Newberry",NA,">=10cm","2 - Sound round",2,"N","N","Y","<5%","51-75%","N","Y",NA,30,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
"246","SOAP_022","CDW.2023.SOAP","26d5af74-5517-4d95-8be8-933d3918498c","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","150, log 01272, 0.5, 21.1, PIPO",2,"2023-10-31 16:31:36 UTC","2023-10-31 16:46:08 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",7,"SRID=4326;POINT(-119.25221563535221 37.03895416890315)","37.03895416890315",-119.252215635352,"3339066c-288b-4628-b6e5-6bc9f4319ca3",180,4,270,NA,"D17","SOAP_022.basePlot.cdw",150,"Y","N",1,"no",0.5,"RDmin is 3.12 (cm)",21.1,21.1,21.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1272","01272","NEON.CDW.D17.01272","ok","NEON.CDW.D17.01272_0.5",NA,NA,"log 01272","01272",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","51-75%","26-50%","N","Y","Slight char. 10-25%",150,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"6-25","0-1",8,"SOAP"
"247","SOAP_022","CDW.2023.SOAP","ad6cc52d-ae69-40c5-bcfa-bf330ddc35a9","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","30, log 01273, 72.7, 40.6, PIPO",2,"2023-10-31 16:00:54 UTC","2023-10-31 16:12:01 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",5,"SRID=4326;POINT(-119.25250450791405 37.03849985397184)","37.03849985397184",-119.252504507914,"3339066c-288b-4628-b6e5-6bc9f4319ca3",290,17,307,NA,"D17","SOAP_022.basePlot.cdw",30,"Y","N",1,"no",72.7,"RDmin is 37.61 (cm)",40.6,40.6,40.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1273","01273","NEON.CDW.D17.01273","ok","NEON.CDW.D17.01273_72.7",NA,NA,"log 01273","01273",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","3 - Heartwood sound",3,"N","N","N",NA,"<5%","N","Y","Slight char. <5%",30,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"1-5","0-1",8,"SOAP"
"248","SOAP_022","CDW.2023.SOAP","ab4ed40a-44da-490a-9160-ff99ab94ca2e","146a7d70-3ce6-406a-bbfe-21197a511eb8","146a7d70-3ce6-406a-bbfe-21197a511eb8","complete","150, log 01275, 0.1, 38, PIPO",2,"2023-10-31 16:34:38 UTC","2023-10-31 16:38:47 UTC","D17",NA,"Fulcrum 03002","CI Fulcrum Full Access",8,"SRID=4326;POINT(-119.2526434613133 37.03836186003426)","37.03836186003426",-119.252643461313,"3339066c-288b-4628-b6e5-6bc9f4319ca3",154,2,156,NA,"D17","SOAP_022.basePlot.cdw",150,"Y","N",1,"no",0.1,"RDmin is 1.39 (cm)",38,38,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,NA,NA,"1275","01275","NEON.CDW.D17.01275","ok","NEON.CDW.D17.01275_0.1",NA,NA,"log 01275","01275",NA,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5eaff984-d56c-4490-be0d-ef281c805f7f",NA,NA,NA,"require","PIPO","PIPO","Pinus ponderosa Lawson & C. Lawson",NA,">=10cm","2 - Sound round",2,"N","N","Y","76-95%","51-75%","N","Y",NA,150,8,"mavencamp@battelleecology.org","mavencamp@battelleecology.org","NEON.DOC.001711vG","NONE",NA,"none","none",8,"SOAP"
