"","uid","date","plotID","subplotID","nestedSubplotID","scientificName","identificationQualifier","growthForm","numberOfLeaves","maxCanopyDiameter","ninetyCanopyDiameter","height","basalStemDiameter","avLengthOfLeaf","numberOfPads","remarks","plot_ID","Field1"
"3651",2270,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.29,0.25,0.17,NA,NA,NA,"",NA,""
"3652",2271,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.47,0.43,0.13,NA,NA,NA,"",NA,""
"3653",2272,20141003,"OSBS_042",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,7,"",NA,""
"3654",2273,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.39,0.3,0.2,NA,NA,NA,"",NA,""
"3655",2274,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.15,0.05,0.19,NA,NA,NA,"",NA,""
"3656",2275,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.2,0.15,0.16,NA,NA,NA,"",NA,""
"3657",2276,20141003,"OSBS_042",21,NA,"Yucca filamentosa","","yuc",NA,0.1,0.06,0.05,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3658",2277,20141003,"OSBS_042",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"3659",2278,20141003,"OSBS_042",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,4,"",NA,""
"3660",2279,20141003,"OSBS_042",39,NA,"Sabal etonia","","plm",8,2.19,1.38,1.24,NA,NA,NA,"",NA,""
"3661",2280,20141003,"OSBS_042",39,NA,"Serenoa repens","","plm",61,1.1,0.82,0.6,NA,NA,NA,"",NA,""
"3662",2281,20141003,"OSBS_042",39,NA,"Serenoa repens","","plm",6,0.75,0.46,0.51,NA,NA,NA,"",NA,""
"3663",2282,20141003,"OSBS_042",39,NA,"Serenoa repens","","plm",5,0.49,0.38,0.43,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3664",2283,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"3665",2284,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,16,"",NA,""
"3666",2285,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,7,"",NA,""
"3667",2286,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3668",2287,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,16,"",NA,""
"3669",2288,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,8,"",NA,""
"3670",2289,20141003,"OSBS_042",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,8,"",NA,""
"3671",2290,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,6,"",NA,""
"3672",2291,20141003,"OSBS_042",23,NA,"Sabal etonia","","plm",19,2.3,2.22,1.29,NA,NA,NA,"",NA,""
"3673",2292,20141002,"OSBS_029",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,4,"no transcription errors",NA,""
"3674",2293,20141002,"OSBS_029",39,NA,"","","",NA,NA,NA,NA,NA,NA,NA,"No qualifying plants",NA,""
"3675",2294,20141002,"OSBS_029",41,NA,"","","",NA,NA,NA,NA,NA,NA,NA,"No qualifying plants",NA,""
"3676",2295,20141002,"OSBS_029",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,33,"",NA,""
"3778",2397,20141003,"OSBS_025",21,NA,"Serenoa repens","","plm",9,0.75,0.58,0.49,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3779",2398,20141003,"OSBS_025",39,NA,"Serenoa repens","","plm",50,0.95,0.84,0.6,NA,NA,NA,"",NA,""
"3780",2399,20141003,"OSBS_025",39,NA,"Serenoa repens","","plm",60,1.47,1.32,0.68,NA,NA,NA,"",NA,""
"3781",2400,20141003,"OSBS_025",39,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,8,"",NA,""
"3782",2401,20141003,"OSBS_025",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,5,"",NA,""
"3783",2402,20141003,"OSBS_025",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3784",2403,20141003,"OSBS_025",41,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,6,"",NA,""
"3785",2404,20141003,"OSBS_025",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"NO TRANSCRIPTION ERRORS",NA,""
"3786",2405,20141003,"OSBS_025",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3787",2406,20141003,"OSBS_025",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3788",2407,20141003,"OSBS_025",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3789",2408,20141003,"OSBS_042",23,NA,"Yucca filamentosa","","yuc",NA,0.6,0.44,0.2,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3790",2409,20141003,"OSBS_042",23,NA,"Yucca filamentosa","","yuc",NA,0.28,0.09,0.17,NA,NA,NA,"",NA,""
"3792",2411,20141003,"OSBS_042",23,NA,"Yucca filamentosa","","yuc",NA,0.26,0.16,0.21,NA,NA,NA,"",NA,""
"3793",2412,20141003,"OSBS_042",23,NA,"Yucca filamentosa","","yuc",NA,0.42,0.19,0.16,NA,NA,NA,"",NA,""
"3794",2413,20141003,"OSBS_042",23,NA,"Serenoa repens","","plm",49,1.83,1.6,1.2,NA,NA,NA,"",NA,""
"3795",2414,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"",NA,""
"3796",2415,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,5,"",NA,""
"3797",2416,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,7,"",NA,""
"3798",2417,20141003,"OSBS_042",23,NA,"Yucca filamentosa","","yuc",NA,0.87,0.7,0.49,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3799",2418,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"3800",2419,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3801",2420,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"",NA,""
"3802",2421,20141003,"OSBS_042",23,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,5,"",NA,""
"3877",2496,20141009,"OSBS_034",41,NA,"Serenoa repens","","plm",6,0.51,0.36,0.24,NA,NA,NA,"Missing record added",NA,""
"3878",2497,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"Missing record added",NA,""
"3879",2498,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"Missing record added",NA,""
"3880",2499,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"Missing record added",NA,""
"3881",2500,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"Missing record added",NA,""
"3882",2501,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"Missing record added",NA,""
"3883",2502,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"Missing record added",NA,""
"3884",2503,20141009,"OSBS_034",41,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"Missing record added",NA,""
"3910",2529,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3911",2530,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"3912",2531,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"3913",2532,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"3914",2533,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"3915",2534,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.28,NA,NA,"",NA,""
"3916",2535,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3917",2536,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"3918",2537,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"3919",2538,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"3920",2539,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3921",2540,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.38,NA,NA,"",NA,""
"3922",2541,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3923",2542,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"3924",2543,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"3925",2544,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"3926",2545,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.37,NA,NA,"",NA,""
"3927",2546,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"3928",2547,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.43,NA,NA,"",NA,""
"3929",2548,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3930",2549,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"3931",2550,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"3932",2551,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"3933",2552,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"3934",2553,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"3935",2554,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3936",2555,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"",NA,""
"3937",2556,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"3938",2557,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3939",2558,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"3940",2559,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"3941",2560,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3942",2561,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.46,NA,NA,"",NA,""
"3943",2562,20141009,"OSBS_034",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,3,"NO TRANSCRIPTION ERRORS",NA,""
"3944",2563,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"3945",2564,20141009,"OSBS_034",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,2,"NO TRANSCRIPTION ERRORS",NA,""
"3946",2565,20141009,"OSBS_034",21,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"",NA,""
"3947",2566,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.32,NA,NA,"",NA,""
"3948",2567,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"3949",2568,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.25,NA,NA,"",NA,""
"3950",2569,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3951",2570,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.43,NA,NA,"",NA,""
"3952",2571,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"3953",2572,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"3954",2573,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"3955",2574,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"3956",2575,20141009,"OSBS_034",21,NA,"Serenoa repens","","plm",25,1.1,1,1.09,NA,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3957",2576,20141009,"OSBS_034",21,NA,"Serenoa repens","","plm",14,0.5,0.3,0.63,NA,NA,NA,"",NA,""
"3958",2577,20141009,"OSBS_034",21,NA,"Serenoa repens","","plm",16,0.4,0.4,0.69,NA,NA,NA,"",NA,""
"3959",2578,20141009,"OSBS_034",21,NA,"Serenoa repens","","plm",23,0.8,0.7,0.92,NA,NA,NA,"",NA,""
"3960",2579,20141009,"OSBS_034",21,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.42,NA,NA,"",NA,""
"3961",2580,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3962",2581,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.3,NA,NA,"",NA,""
"3963",2582,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"3964",2583,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"3965",2584,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3966",2585,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"3967",2586,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"3968",2587,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.35,NA,NA,"",NA,""
"3969",2588,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.44,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3970",2589,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"",NA,""
"3971",2590,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"3972",2591,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"3973",2592,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"3974",2593,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3975",2594,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3976",2595,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.1,NA,NA,"",NA,""
"3977",2596,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.08,NA,NA,"",NA,""
"3978",2597,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"3979",2598,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.19,NA,NA,"",NA,""
"3980",2599,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3981",2600,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.14,NA,NA,"",NA,""
"3982",2601,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.11,NA,NA,"",NA,""
"3983",2602,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"3984",2603,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"3985",2604,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3986",2605,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.11,NA,NA,"",NA,""
"3987",2606,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"3988",2607,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.1,NA,NA,"",NA,""
"3989",2608,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"3990",2609,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.11,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3991",2610,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.13,NA,NA,"",NA,""
"3992",2611,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.21,NA,NA,"",NA,""
"3993",2612,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"3994",2613,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
"3995",2614,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"3996",2615,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.1,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"3997",2616,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.17,NA,NA,"",NA,""
"3998",2617,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.11,NA,NA,"",NA,""
"3999",2618,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.12,NA,NA,"",NA,""
"4000",2619,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.32,NA,NA,"",NA,""
"4001",2620,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4002",2621,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4003",2622,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4004",2623,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4005",2624,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4006",2625,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.1,NA,NA,"",NA,""
"4007",2626,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.14,NA,NA,"",NA,""
"4008",2627,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"4009",2628,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.41,NA,NA,"",NA,""
"4010",2629,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4011",2630,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4012",2631,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4013",2632,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4014",2633,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.1,NA,NA,"",NA,""
"4015",2634,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4016",2635,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4017",2636,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.39,NA,NA,"",NA,""
"4018",2637,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4019",2638,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.4,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4020",2639,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4021",2640,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.23,NA,NA,"",NA,""
"4022",2641,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4023",2642,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4024",2643,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.32,NA,NA,"",NA,""
"4025",2644,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.38,NA,NA,"",NA,""
"4026",2645,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.18,NA,NA,"",NA,""
"4027",2646,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4028",2647,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4029",2648,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.14,NA,NA,"",NA,""
"4030",2649,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.31,NA,NA,"",NA,""
"4031",2650,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.15,NA,NA,"",NA,""
"4032",2651,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.16,NA,NA,"",NA,""
"4033",2652,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4034",2653,20141009,"OSBS_034",23,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"",NA,""
"4035",2654,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.36,NA,NA,"",NA,""
"4036",2655,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.33,NA,NA,"",NA,""
"4037",2656,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.34,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4038",2657,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.24,NA,NA,"",NA,""
"4039",2658,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.22,NA,NA,"",NA,""
"4040",2659,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.27,NA,NA,"",NA,""
"4041",2660,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.2,NA,NA,"",NA,""
"4042",2661,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.38,NA,NA,"",NA,""
"4043",2662,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.44,NA,NA,"",NA,""
"4044",2663,20141009,"OSBS_034",40,NA,"Opuntia humifusa","","cac",NA,NA,NA,NA,NA,NA,1,"Corrected scientific name from Serenoa repens to Opuntia humifusa",NA,""
"4045",2664,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.26,NA,NA,"NO TRANSCRIPTION ERRORS",NA,""
"4046",2665,20141009,"OSBS_034",40,NA,"Pteridium aquilinum","","frn",NA,NA,NA,NA,0.29,NA,NA,"",NA,""
